Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Jamaica,109,Total renewable water resources,4188,2017,10.82,I,
Japan,110,Total renewable water resources,4188,1962,430,,
Japan,110,Total renewable water resources,4188,1967,430,,
Japan,110,Total renewable water resources,4188,1972,430,,
Japan,110,Total renewable water resources,4188,1977,430,,
Japan,110,Total renewable water resources,4188,1982,430,,
Japan,110,Total renewable water resources,4188,1987,430,,
Japan,110,Total renewable water resources,4188,1992,430,,
Japan,110,Total renewable water resources,4188,1997,430,,
Japan,110,Total renewable water resources,4188,2002,430,,
Japan,110,Total renewable water resources,4188,2007,430,,
Japan,110,Total renewable water resources,4188,2012,430,,
Japan,110,Total renewable water resources,4188,2017,430,,
Jordan,112,Total renewable water resources,4188,1962,0.937,I,
Jordan,112,Total renewable water resources,4188,1967,0.937,I,
Jordan,112,Total renewable water resources,4188,1972,0.937,I,
Jordan,112,Total renewable water resources,4188,1977,0.937,I,
Jordan,112,Total renewable water resources,4188,1982,0.937,I,
Jordan,112,Total renewable water resources,4188,1987,0.937,I,
Jordan,112,Total renewable water resources,4188,1992,0.937,I,
Jordan,112,Total renewable water resources,4188,1997,0.937,I,
Jordan,112,Total renewable water resources,4188,2002,0.937,I,
Jordan,112,Total renewable water resources,4188,2007,0.937,I,
Jordan,112,Total renewable water resources,4188,2012,0.937,I,
Jordan,112,Total renewable water resources,4188,2017,0.937,I,
Kazakhstan,108,Total renewable water resources,4188,1992,108.4,K,
Kazakhstan,108,Total renewable water resources,4188,1997,108.4,K,
Kazakhstan,108,Total renewable water resources,4188,2002,108.4,K,
Kazakhstan,108,Total renewable water resources,4188,2007,108.4,K,
Kazakhstan,108,Total renewable water resources,4188,2012,108.4,K,
Kazakhstan,108,Total renewable water resources,4188,2017,108.4,K,
Kenya,114,Total renewable water resources,4188,1962,30.7,I,
Kenya,114,Total renewable water resources,4188,1967,30.7,I,
Kenya,114,Total renewable water resources,4188,1972,30.7,I,
Kenya,114,Total renewable water resources,4188,1977,30.7,I,
Kenya,114,Total renewable water resources,4188,1982,30.7,I,
Kenya,114,Total renewable water resources,4188,1987,30.7,I,
Kenya,114,Total renewable water resources,4188,1992,30.7,I,
Kenya,114,Total renewable water resources,4188,1997,30.7,I,
Kenya,114,Total renewable water resources,4188,2002,30.7,I,
Kenya,114,Total renewable water resources,4188,2007,30.7,I,
Kenya,114,Total renewable water resources,4188,2012,30.7,I,
Kenya,114,Total renewable water resources,4188,2017,30.7,I,
Kuwait,118,Total renewable water resources,4188,1962,0.02,,
Kuwait,118,Total renewable water resources,4188,1967,0.02,,
Kuwait,118,Total renewable water resources,4188,1972,0.02,,
Kuwait,118,Total renewable water resources,4188,1977,0.02,,
Kuwait,118,Total renewable water resources,4188,1982,0.02,,
Kuwait,118,Total renewable water resources,4188,1987,0.02,,
Kuwait,118,Total renewable water resources,4188,1992,0.02,,
Kuwait,118,Total renewable water resources,4188,1997,0.02,,
Kuwait,118,Total renewable water resources,4188,2002,0.02,,
Kuwait,118,Total renewable water resources,4188,2007,0.02,,
Kuwait,118,Total renewable water resources,4188,2012,0.02,,
Kuwait,118,Total renewable water resources,4188,2017,0.02,,
Kyrgyzstan,113,Total renewable water resources,4188,1992,23.62,I,
Kyrgyzstan,113,Total renewable water resources,4188,1997,23.62,I,
Kyrgyzstan,113,Total renewable water resources,4188,2002,23.62,I,
Kyrgyzstan,113,Total renewable water resources,4188,2007,23.62,I,
Kyrgyzstan,113,Total renewable water resources,4188,2012,23.62,I,
Kyrgyzstan,113,Total renewable water resources,4188,2017,23.62,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,1962,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,1967,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,1972,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,1977,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,1982,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,1987,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,1992,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,1997,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,2002,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,2007,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,2012,333.5,I,
Lao People's Democratic Republic,120,Total renewable water resources,4188,2017,333.5,I,
Latvia,119,Total renewable water resources,4188,1992,34.94,I,
Latvia,119,Total renewable water resources,4188,1997,34.94,I,
Latvia,119,Total renewable water resources,4188,2002,34.94,I,
Latvia,119,Total renewable water resources,4188,2007,34.94,I,
Latvia,119,Total renewable water resources,4188,2012,34.94,I,
Latvia,119,Total renewable water resources,4188,2017,34.94,I,
Lebanon,121,Total renewable water resources,4188,1962,4.503,,
Lebanon,121,Total renewable water resources,4188,1967,4.503,,
Lebanon,121,Total renewable water resources,4188,1972,4.503,,
Lebanon,121,Total renewable water resources,4188,1977,4.503,,
Lebanon,121,Total renewable water resources,4188,1982,4.503,,
Lebanon,121,Total renewable water resources,4188,1987,4.503,,
Lebanon,121,Total renewable water resources,4188,1992,4.503,,
Lebanon,121,Total renewable water resources,4188,1997,4.503,,
Lebanon,121,Total renewable water resources,4188,2002,4.503,,
Lebanon,121,Total renewable water resources,4188,2007,4.503,,
Lebanon,121,Total renewable water resources,4188,2012,4.503,,
Lebanon,121,Total renewable water resources,4188,2017,4.503,,
Lesotho,122,Total renewable water resources,4188,1962,3.022,I,
Lesotho,122,Total renewable water resources,4188,1967,3.022,I,
Lesotho,122,Total renewable water resources,4188,1972,3.022,I,
Lesotho,122,Total renewable water resources,4188,1977,3.022,I,
Lesotho,122,Total renewable water resources,4188,1982,3.022,I,
Lesotho,122,Total renewable water resources,4188,1987,3.022,I,
Lesotho,122,Total renewable water resources,4188,1992,3.022,I,
Lesotho,122,Total renewable water resources,4188,1997,3.022,I,
Lesotho,122,Total renewable water resources,4188,2002,3.022,I,
Lesotho,122,Total renewable water resources,4188,2007,3.022,I,
Lesotho,122,Total renewable water resources,4188,2012,3.022,I,
Lesotho,122,Total renewable water resources,4188,2017,3.022,I,
Liberia,123,Total renewable water resources,4188,1962,232,I,
Liberia,123,Total renewable water resources,4188,1967,232,I,
Liberia,123,Total renewable water resources,4188,1972,232,I,
Liberia,123,Total renewable water resources,4188,1977,232,I,
Liberia,123,Total renewable water resources,4188,1982,232,I,
Liberia,123,Total renewable water resources,4188,1987,232,I,
Liberia,123,Total renewable water resources,4188,1992,232,I,
Liberia,123,Total renewable water resources,4188,1997,232,I,
Liberia,123,Total renewable water resources,4188,2002,232,I,
Liberia,123,Total renewable water resources,4188,2007,232,I,
Liberia,123,Total renewable water resources,4188,2012,232,I,
Liberia,123,Total renewable water resources,4188,2017,232,I,
Libya,124,Total renewable water resources,4188,1962,0.7,I,
Libya,124,Total renewable water resources,4188,1967,0.7,I,
Libya,124,Total renewable water resources,4188,1972,0.7,I,
Libya,124,Total renewable water resources,4188,1977,0.7,I,
Libya,124,Total renewable water resources,4188,1982,0.7,I,
Libya,124,Total renewable water resources,4188,1987,0.7,I,
Libya,124,Total renewable water resources,4188,1992,0.7,I,
Libya,124,Total renewable water resources,4188,1997,0.7,I,
Libya,124,Total renewable water resources,4188,2002,0.7,I,
Libya,124,Total renewable water resources,4188,2007,0.7,I,
Libya,124,Total renewable water resources,4188,2012,0.7,I,
Libya,124,Total renewable water resources,4188,2017,0.7,I,
Lithuania,126,Total renewable water resources,4188,1992,24.5,I,
Lithuania,126,Total renewable water resources,4188,1997,24.5,I,
Lithuania,126,Total renewable water resources,4188,2002,24.5,I,
Lithuania,126,Total renewable water resources,4188,2007,24.5,I,
Lithuania,126,Total renewable water resources,4188,2012,24.5,I,
Lithuania,126,Total renewable water resources,4188,2017,24.5,I,
Luxembourg,256,Total renewable water resources,4188,1962,3.5,I,
Luxembourg,256,Total renewable water resources,4188,1967,3.5,I,
Luxembourg,256,Total renewable water resources,4188,1972,3.5,I,
Luxembourg,256,Total renewable water resources,4188,1977,3.5,I,
Luxembourg,256,Total renewable water resources,4188,1982,3.5,I,
Luxembourg,256,Total renewable water resources,4188,1987,3.5,I,
Luxembourg,256,Total renewable water resources,4188,1992,3.5,I,
Luxembourg,256,Total renewable water resources,4188,1997,3.5,I,
Luxembourg,256,Total renewable water resources,4188,2002,3.5,I,
Luxembourg,256,Total renewable water resources,4188,2007,3.5,I,
Luxembourg,256,Total renewable water resources,4188,2012,3.5,I,
Luxembourg,256,Total renewable water resources,4188,2017,3.5,I,
Madagascar,129,Total renewable water resources,4188,1962,337,,
Madagascar,129,Total renewable water resources,4188,1967,337,,
Madagascar,129,Total renewable water resources,4188,1972,337,,
Madagascar,129,Total renewable water resources,4188,1977,337,,
Madagascar,129,Total renewable water resources,4188,1982,337,,
Madagascar,129,Total renewable water resources,4188,1987,337,,
Madagascar,129,Total renewable water resources,4188,1992,337,,
Madagascar,129,Total renewable water resources,4188,1997,337,,
Madagascar,129,Total renewable water resources,4188,2002,337,,
Madagascar,129,Total renewable water resources,4188,2007,337,,
Madagascar,129,Total renewable water resources,4188,2012,337,,
Madagascar,129,Total renewable water resources,4188,2017,337,,
Malawi,130,Total renewable water resources,4188,1962,17.28,I,
Malawi,130,Total renewable water resources,4188,1967,17.28,I,
Malawi,130,Total renewable water resources,4188,1972,17.28,I,
Malawi,130,Total renewable water resources,4188,1977,17.28,I,
Malawi,130,Total renewable water resources,4188,1982,17.28,I,
Malawi,130,Total renewable water resources,4188,1987,17.28,I,
Malawi,130,Total renewable water resources,4188,1992,17.28,I,
Malawi,130,Total renewable water resources,4188,1997,17.28,I,
Malawi,130,Total renewable water resources,4188,2002,17.28,I,
Malawi,130,Total renewable water resources,4188,2007,17.28,I,
Malawi,130,Total renewable water resources,4188,2012,17.28,I,
Malawi,130,Total renewable water resources,4188,2017,17.28,I,
Malaysia,131,Total renewable water resources,4188,1962,580,I,
Malaysia,131,Total renewable water resources,4188,1967,580,I,
Malaysia,131,Total renewable water resources,4188,1972,580,I,
Malaysia,131,Total renewable water resources,4188,1977,580,I,
Malaysia,131,Total renewable water resources,4188,1982,580,I,
Malaysia,131,Total renewable water resources,4188,1987,580,I,
Malaysia,131,Total renewable water resources,4188,1992,580,I,
Malaysia,131,Total renewable water resources,4188,1997,580,I,
Malaysia,131,Total renewable water resources,4188,2002,580,I,
Malaysia,131,Total renewable water resources,4188,2007,580,I,
Malaysia,131,Total renewable water resources,4188,2012,580,I,
Malaysia,131,Total renewable water resources,4188,2017,580,I,
Maldives,132,Total renewable water resources,4188,1962,0.03,,
Maldives,132,Total renewable water resources,4188,1967,0.03,,
Maldives,132,Total renewable water resources,4188,1972,0.03,,
Maldives,132,Total renewable water resources,4188,1977,0.03,,
Maldives,132,Total renewable water resources,4188,1982,0.03,,
Maldives,132,Total renewable water resources,4188,1987,0.03,,
Maldives,132,Total renewable water resources,4188,1992,0.03,,
Maldives,132,Total renewable water resources,4188,1997,0.03,,
Maldives,132,Total renewable water resources,4188,2002,0.03,,
Maldives,132,Total renewable water resources,4188,2007,0.03,,
Maldives,132,Total renewable water resources,4188,2012,0.03,,
Maldives,132,Total renewable water resources,4188,2017,0.03,,
Mali,133,Total renewable water resources,4188,1962,120,I,
Mali,133,Total renewable water resources,4188,1967,120,I,
Mali,133,Total renewable water resources,4188,1972,120,I,
Mali,133,Total renewable water resources,4188,1977,120,I,
Mali,133,Total renewable water resources,4188,1982,120,I,
Mali,133,Total renewable water resources,4188,1987,120,I,
Mali,133,Total renewable water resources,4188,1992,120,I,
Mali,133,Total renewable water resources,4188,1997,120,I,
Mali,133,Total renewable water resources,4188,2002,120,I,
Mali,133,Total renewable water resources,4188,2007,120,I,
Mali,133,Total renewable water resources,4188,2012,120,I,
Mali,133,Total renewable water resources,4188,2017,120,I,
Malta,134,Total renewable water resources,4188,1962,0.0505,,
Malta,134,Total renewable water resources,4188,1967,0.0505,,
Malta,134,Total renewable water resources,4188,1972,0.0505,,
Malta,134,Total renewable water resources,4188,1977,0.0505,,
Malta,134,Total renewable water resources,4188,1982,0.0505,,
Malta,134,Total renewable water resources,4188,1987,0.0505,,
Malta,134,Total renewable water resources,4188,1992,0.0505,,
Malta,134,Total renewable water resources,4188,1997,0.0505,,
Malta,134,Total renewable water resources,4188,2002,0.0505,,
Malta,134,Total renewable water resources,4188,2007,0.0505,,
Malta,134,Total renewable water resources,4188,2012,0.0505,,
Malta,134,Total renewable water resources,4188,2017,0.0505,,
Mauritania,136,Total renewable water resources,4188,1962,11.4,I,
Mauritania,136,Total renewable water resources,4188,1967,11.4,I,
Mauritania,136,Total renewable water resources,4188,1972,11.4,I,
Mauritania,136,Total renewable water resources,4188,1977,11.4,I,
Mauritania,136,Total renewable water resources,4188,1982,11.4,I,
Mauritania,136,Total renewable water resources,4188,1987,11.4,I,
Mauritania,136,Total renewable water resources,4188,1992,11.4,I,
Mauritania,136,Total renewable water resources,4188,1997,11.4,I,
Mauritania,136,Total renewable water resources,4188,2002,11.4,I,
Mauritania,136,Total renewable water resources,4188,2007,11.4,I,
Mauritania,136,Total renewable water resources,4188,2012,11.4,I,
Mauritania,136,Total renewable water resources,4188,2017,11.4,I,
Mauritius,137,Total renewable water resources,4188,1962,2.751,,
Mauritius,137,Total renewable water resources,4188,1967,2.751,,
Mauritius,137,Total renewable water resources,4188,1972,2.751,,
Mauritius,137,Total renewable water resources,4188,1977,2.751,,
Mauritius,137,Total renewable water resources,4188,1982,2.751,,
Mauritius,137,Total renewable water resources,4188,1987,2.751,,
Mauritius,137,Total renewable water resources,4188,1992,2.751,,
Mauritius,137,Total renewable water resources,4188,1997,2.751,,
Mauritius,137,Total renewable water resources,4188,2002,2.751,,
Mauritius,137,Total renewable water resources,4188,2007,2.751,,
Mauritius,137,Total renewable water resources,4188,2012,2.751,,
Mauritius,137,Total renewable water resources,4188,2017,2.751,,
Mexico,138,Total renewable water resources,4188,1962,461.9,,
Mexico,138,Total renewable water resources,4188,1967,461.9,,
Mexico,138,Total renewable water resources,4188,1972,461.9,,
Mexico,138,Total renewable water resources,4188,1977,461.9,,
Mexico,138,Total renewable water resources,4188,1982,461.9,,
Mexico,138,Total renewable water resources,4188,1987,461.9,,
Mexico,138,Total renewable water resources,4188,1992,461.9,,
Mexico,138,Total renewable water resources,4188,1997,461.9,,
Mexico,138,Total renewable water resources,4188,2002,461.9,,
Mexico,138,Total renewable water resources,4188,2007,461.9,,
Mexico,138,Total renewable water resources,4188,2012,461.9,,
Mexico,138,Total renewable water resources,4188,2017,461.9,,
Mongolia,141,Total renewable water resources,4188,1962,34.8,I,
Mongolia,141,Total renewable water resources,4188,1967,34.8,I,
Mongolia,141,Total renewable water resources,4188,1972,34.8,I,
Mongolia,141,Total renewable water resources,4188,1977,34.8,I,
Mongolia,141,Total renewable water resources,4188,1982,34.8,I,
Mongolia,141,Total renewable water resources,4188,1987,34.8,I,
Mongolia,141,Total renewable water resources,4188,1992,34.8,I,
Mongolia,141,Total renewable water resources,4188,1997,34.8,I,
Mongolia,141,Total renewable water resources,4188,2002,34.8,I,
Mongolia,141,Total renewable water resources,4188,2007,34.8,I,
Mongolia,141,Total renewable water resources,4188,2012,34.8,I,
Mongolia,141,Total renewable water resources,4188,2017,34.8,I,
Morocco,143,Total renewable water resources,4188,1962,29,I,
Morocco,143,Total renewable water resources,4188,1967,29,I,
Morocco,143,Total renewable water resources,4188,1972,29,I,
Morocco,143,Total renewable water resources,4188,1977,29,I,
Morocco,143,Total renewable water resources,4188,1982,29,I,
Morocco,143,Total renewable water resources,4188,1987,29,I,
Morocco,143,Total renewable water resources,4188,1992,29,I,
Morocco,143,Total renewable water resources,4188,1997,29,I,
Morocco,143,Total renewable water resources,4188,2002,29,I,
Morocco,143,Total renewable water resources,4188,2007,29,I,
Morocco,143,Total renewable water resources,4188,2012,29,I,
Morocco,143,Total renewable water resources,4188,2017,29,I,
Mozambique,144,Total renewable water resources,4188,1962,217.1,,
Mozambique,144,Total renewable water resources,4188,1967,217.1,,
Mozambique,144,Total renewable water resources,4188,1972,217.1,,
Mozambique,144,Total renewable water resources,4188,1977,217.1,,
Mozambique,144,Total renewable water resources,4188,1982,217.1,,
Mozambique,144,Total renewable water resources,4188,1987,217.1,,
Mozambique,144,Total renewable water resources,4188,1992,217.1,,
Mozambique,144,Total renewable water resources,4188,1997,217.1,,
Mozambique,144,Total renewable water resources,4188,2002,217.1,,
Mozambique,144,Total renewable water resources,4188,2007,217.1,,
Mozambique,144,Total renewable water resources,4188,2012,217.1,,
Mozambique,144,Total renewable water resources,4188,2017,217.1,,
Myanmar,28,Total renewable water resources,4188,1962,1168,I,
Myanmar,28,Total renewable water resources,4188,1967,1168,I,
Myanmar,28,Total renewable water resources,4188,1972,1168,I,
Myanmar,28,Total renewable water resources,4188,1977,1168,I,
Myanmar,28,Total renewable water resources,4188,1982,1168,I,
Myanmar,28,Total renewable water resources,4188,1987,1168,I,
Myanmar,28,Total renewable water resources,4188,1992,1168,I,
Myanmar,28,Total renewable water resources,4188,1997,1168,I,
Myanmar,28,Total renewable water resources,4188,2002,1168,I,
Myanmar,28,Total renewable water resources,4188,2007,1168,I,
Myanmar,28,Total renewable water resources,4188,2012,1168,I,
Myanmar,28,Total renewable water resources,4188,2017,1168,I,
Namibia,147,Total renewable water resources,4188,1962,39.91,,
Namibia,147,Total renewable water resources,4188,1967,39.91,,
Namibia,147,Total renewable water resources,4188,1972,39.91,,
Namibia,147,Total renewable water resources,4188,1977,39.91,,
Namibia,147,Total renewable water resources,4188,1982,39.91,,
Namibia,147,Total renewable water resources,4188,1987,39.91,,
Namibia,147,Total renewable water resources,4188,1992,39.91,,
Namibia,147,Total renewable water resources,4188,1997,39.91,,
Namibia,147,Total renewable water resources,4188,2002,39.91,,
Namibia,147,Total renewable water resources,4188,2007,39.91,,
Namibia,147,Total renewable water resources,4188,2012,39.91,,
Namibia,147,Total renewable water resources,4188,2017,39.91,,
Nepal,149,Total renewable water resources,4188,1962,210.2,I,
Nepal,149,Total renewable water resources,4188,1967,210.2,I,
Nepal,149,Total renewable water resources,4188,1972,210.2,I,
Nepal,149,Total renewable water resources,4188,1977,210.2,I,
Nepal,149,Total renewable water resources,4188,1982,210.2,I,
Nepal,149,Total renewable water resources,4188,1987,210.2,I,
Nepal,149,Total renewable water resources,4188,1992,210.2,I,
Nepal,149,Total renewable water resources,4188,1997,210.2,I,
Nepal,149,Total renewable water resources,4188,2002,210.2,I,
Nepal,149,Total renewable water resources,4188,2007,210.2,I,
Nepal,149,Total renewable water resources,4188,2012,210.2,I,
Nepal,149,Total renewable water resources,4188,2017,210.2,I,
Netherlands,150,Total renewable water resources,4188,1962,91,I,
Netherlands,150,Total renewable water resources,4188,1967,91,I,
Netherlands,150,Total renewable water resources,4188,1972,91,I,
Netherlands,150,Total renewable water resources,4188,1977,91,I,
Netherlands,150,Total renewable water resources,4188,1982,91,I,
Netherlands,150,Total renewable water resources,4188,1987,91,I,
Netherlands,150,Total renewable water resources,4188,1992,91,I,
Netherlands,150,Total renewable water resources,4188,1997,91,I,
Netherlands,150,Total renewable water resources,4188,2002,91,I,
Netherlands,150,Total renewable water resources,4188,2007,91,I,
Netherlands,150,Total renewable water resources,4188,2012,91,I,
Netherlands,150,Total renewable water resources,4188,2017,91,I,
New Zealand,156,Total renewable water resources,4188,1962,327,,[34]
New Zealand,156,Total renewable water resources,4188,1967,327,,[35]
New Zealand,156,Total renewable water resources,4188,1972,327,,[36]
New Zealand,156,Total renewable water resources,4188,1977,327,,[37]
New Zealand,156,Total renewable water resources,4188,1982,327,,[38]
New Zealand,156,Total renewable water resources,4188,1987,327,,[39]
New Zealand,156,Total renewable water resources,4188,1992,327,,[40]
New Zealand,156,Total renewable water resources,4188,1997,327,,[41]
New Zealand,156,Total renewable water resources,4188,2002,327,,[42]
New Zealand,156,Total renewable water resources,4188,2007,327,,[43]
New Zealand,156,Total renewable water resources,4188,2012,327,,[44]
New Zealand,156,Total renewable water resources,4188,2017,327,,
Nicaragua,157,Total renewable water resources,4188,1962,164.5,,
Nicaragua,157,Total renewable water resources,4188,1967,164.5,,
Nicaragua,157,Total renewable water resources,4188,1972,164.5,,
Nicaragua,157,Total renewable water resources,4188,1977,164.5,,
Nicaragua,157,Total renewable water resources,4188,1982,164.5,,
Nicaragua,157,Total renewable water resources,4188,1987,164.5,,
Nicaragua,157,Total renewable water resources,4188,1992,164.5,,
Nicaragua,157,Total renewable water resources,4188,1997,164.5,,
Nicaragua,157,Total renewable water resources,4188,2002,164.5,,
Nicaragua,157,Total renewable water resources,4188,2007,164.5,,
Nicaragua,157,Total renewable water resources,4188,2012,164.5,,
Nicaragua,157,Total renewable water resources,4188,2017,164.5,,
Niger,158,Total renewable water resources,4188,1962,34.05,I,
Niger,158,Total renewable water resources,4188,1967,34.05,I,
Niger,158,Total renewable water resources,4188,1972,34.05,I,
Niger,158,Total renewable water resources,4188,1977,34.05,I,
Niger,158,Total renewable water resources,4188,1982,34.05,I,
Niger,158,Total renewable water resources,4188,1987,34.05,I,
Niger,158,Total renewable water resources,4188,1992,34.05,I,
Niger,158,Total renewable water resources,4188,1997,34.05,I,
Niger,158,Total renewable water resources,4188,2002,34.05,I,
Niger,158,Total renewable water resources,4188,2007,34.05,I,
Niger,158,Total renewable water resources,4188,2012,34.05,I,
Niger,158,Total renewable water resources,4188,2017,34.05,I,
Nigeria,159,Total renewable water resources,4188,1962,286.2,I,
Nigeria,159,Total renewable water resources,4188,1967,286.2,I,
Nigeria,159,Total renewable water resources,4188,1972,286.2,I,
Nigeria,159,Total renewable water resources,4188,1977,286.2,I,
Nigeria,159,Total renewable water resources,4188,1982,286.2,I,
Nigeria,159,Total renewable water resources,4188,1987,286.2,I,
Nigeria,159,Total renewable water resources,4188,1992,286.2,I,
Nigeria,159,Total renewable water resources,4188,1997,286.2,I,
Nigeria,159,Total renewable water resources,4188,2002,286.2,I,
Nigeria,159,Total renewable water resources,4188,2007,286.2,I,
Nigeria,159,Total renewable water resources,4188,2012,286.2,I,
Nigeria,159,Total renewable water resources,4188,2017,286.2,I,
North Macedonia,154,Total renewable water resources,4188,1992,6.4,,
North Macedonia,154,Total renewable water resources,4188,1997,6.4,,
North Macedonia,154,Total renewable water resources,4188,2002,6.4,,
North Macedonia,154,Total renewable water resources,4188,2007,6.4,,
North Macedonia,154,Total renewable water resources,4188,2012,6.4,,
North Macedonia,154,Total renewable water resources,4188,2017,6.4,,
Norway,162,Total renewable water resources,4188,1962,393,I,
Norway,162,Total renewable water resources,4188,1967,393,I,
Norway,162,Total renewable water resources,4188,1972,393,I,
Norway,162,Total renewable water resources,4188,1977,393,I,
Norway,162,Total renewable water resources,4188,1982,393,I,
Norway,162,Total renewable water resources,4188,1987,393,I,
Norway,162,Total renewable water resources,4188,1992,393,I,
Norway,162,Total renewable water resources,4188,1997,393,I,
Norway,162,Total renewable water resources,4188,2002,393,I,
Norway,162,Total renewable water resources,4188,2007,393,I,
Norway,162,Total renewable water resources,4188,2012,393,I,
Norway,162,Total renewable water resources,4188,2017,393,I,
Oman,221,Total renewable water resources,4188,1962,1.4,I,
Oman,221,Total renewable water resources,4188,1967,1.4,I,
Oman,221,Total renewable water resources,4188,1972,1.4,I,
Oman,221,Total renewable water resources,4188,1977,1.4,I,
Oman,221,Total renewable water resources,4188,1982,1.4,I,
Oman,221,Total renewable water resources,4188,1987,1.4,I,
Oman,221,Total renewable water resources,4188,1992,1.4,I,
Oman,221,Total renewable water resources,4188,1997,1.4,I,
Oman,221,Total renewable water resources,4188,2002,1.4,I,
Oman,221,Total renewable water resources,4188,2007,1.4,I,
Oman,221,Total renewable water resources,4188,2012,1.4,I,
Oman,221,Total renewable water resources,4188,2017,1.4,I,
Pakistan,165,Total renewable water resources,4188,1962,246.8,I,
Pakistan,165,Total renewable water resources,4188,1967,246.8,I,
Pakistan,165,Total renewable water resources,4188,1972,246.8,I,
Pakistan,165,Total renewable water resources,4188,1977,246.8,I,
Pakistan,165,Total renewable water resources,4188,1982,246.8,I,
Pakistan,165,Total renewable water resources,4188,1987,246.8,I,
Pakistan,165,Total renewable water resources,4188,1992,246.8,I,
Pakistan,165,Total renewable water resources,4188,1997,246.8,I,
Pakistan,165,Total renewable water resources,4188,2002,246.8,I,
Pakistan,165,Total renewable water resources,4188,2007,246.8,I,
Pakistan,165,Total renewable water resources,4188,2012,246.8,I,
Pakistan,165,Total renewable water resources,4188,2017,246.8,I,
Palestine,299,Total renewable water resources,4188,1962,0.837,I,
Palestine,299,Total renewable water resources,4188,1967,0.837,I,
Palestine,299,Total renewable water resources,4188,1972,0.837,I,
Palestine,299,Total renewable water resources,4188,1977,0.837,I,
Palestine,299,Total renewable water resources,4188,1982,0.837,I,
Palestine,299,Total renewable water resources,4188,1987,0.837,I,
Palestine,299,Total renewable water resources,4188,1992,0.837,I,
Palestine,299,Total renewable water resources,4188,1997,0.837,I,
Palestine,299,Total renewable water resources,4188,2002,0.837,I,
Palestine,299,Total renewable water resources,4188,2007,0.837,I,
Palestine,299,Total renewable water resources,4188,2012,0.837,I,
Palestine,299,Total renewable water resources,4188,2017,0.837,I,
Panama,166,Total renewable water resources,4188,1962,139.3,,
Panama,166,Total renewable water resources,4188,1967,139.3,,
Panama,166,Total renewable water resources,4188,1972,139.3,,
Panama,166,Total renewable water resources,4188,1977,139.3,,
Panama,166,Total renewable water resources,4188,1982,139.3,,
Panama,166,Total renewable water resources,4188,1987,139.3,,
Panama,166,Total renewable water resources,4188,1992,139.3,,
Panama,166,Total renewable water resources,4188,1997,139.3,,
Panama,166,Total renewable water resources,4188,2002,139.3,,
Panama,166,Total renewable water resources,4188,2007,139.3,,
Panama,166,Total renewable water resources,4188,2012,139.3,,
Panama,166,Total renewable water resources,4188,2017,139.3,,
Papua New Guinea,168,Total renewable water resources,4188,1962,801,K,
Papua New Guinea,168,Total renewable water resources,4188,1967,801,K,
Papua New Guinea,168,Total renewable water resources,4188,1972,801,K,
Papua New Guinea,168,Total renewable water resources,4188,1977,801,K,
Papua New Guinea,168,Total renewable water resources,4188,1982,801,K,
Papua New Guinea,168,Total renewable water resources,4188,1987,801,K,
Papua New Guinea,168,Total renewable water resources,4188,1992,801,K,
Papua New Guinea,168,Total renewable water resources,4188,1997,801,K,
Papua New Guinea,168,Total renewable water resources,4188,2002,801,K,
Papua New Guinea,168,Total renewable water resources,4188,2007,801,K,
Papua New Guinea,168,Total renewable water resources,4188,2012,801,K,
Papua New Guinea,168,Total renewable water resources,4188,2017,801,K,
Paraguay,169,Total renewable water resources,4188,1962,387.8,,
Paraguay,169,Total renewable water resources,4188,1967,387.8,,
Paraguay,169,Total renewable water resources,4188,1972,387.8,,
Paraguay,169,Total renewable water resources,4188,1977,387.8,,
Paraguay,169,Total renewable water resources,4188,1982,387.8,,
Paraguay,169,Total renewable water resources,4188,1987,387.8,,
Paraguay,169,Total renewable water resources,4188,1992,387.8,,
Paraguay,169,Total renewable water resources,4188,1997,387.8,,
Paraguay,169,Total renewable water resources,4188,2002,387.8,,
Paraguay,169,Total renewable water resources,4188,2007,387.8,,
Paraguay,169,Total renewable water resources,4188,2012,387.8,,
Paraguay,169,Total renewable water resources,4188,2017,387.8,,
Peru,170,Total renewable water resources,4188,1962,1880,,
Peru,170,Total renewable water resources,4188,1967,1880,,
Peru,170,Total renewable water resources,4188,1972,1880,,
Peru,170,Total renewable water resources,4188,1977,1880,,
Peru,170,Total renewable water resources,4188,1982,1880,,
Peru,170,Total renewable water resources,4188,1987,1880,,
Peru,170,Total renewable water resources,4188,1992,1880,,
Peru,170,Total renewable water resources,4188,1997,1880,,
